WI TERM UM/DOWNTOWN 1 BR FULLY FURNISHED,"412 West Jefferson Street Ann Arbor, MI 48103",1,1,House,"$1,800 ","Move-In: Dec 30, 2018",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/yrmb26,42.2762036,-83.7529883
"GORGEOUS 3 BED/2BA Condo -  SUNLIGHT FILLED, CATHEDRAL HIGH CIELINGS,","1492 Fox Pointe Circle Ann Arbor, MI 48108",3,2,Condo,"$1,835 ",Move-In: Available Now,Pets Not Allowed,Garage Parking,http://offcmp.us/l07l6d,42.236533,-83.758836
727 E Kingsley St,"727 E Kingsley St Ann Arbor, MI 48104",2,1,Apartment,"$1,549 to $1,849",Move-In: See Floorplans,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/6zbspc,42.2853073,-83.7398767
426 E Kingsley St Unit D,"426 East Kingsley Street Unit D Ann Arbor, MI 48104",2,1,Apartment,"$1,850 ","Move-In: Aug 31, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/myt1nk,42.284507,-83.7424287
2 BedRoom Corner of Division and William- May Move in!,"401 South Division Street Ann Arbor, MI 48104",2,1,Apartment,"$1,850 ","Move-In: May 10, 2019",Pets Allowed (Cats),No Parking,http://offcmp.us/208bkd,42.2776319,-83.743905
Beautiful and Newly Renovated Home in Iconic Ann Arbor,"1027 Granger Ave. Apt. #2 Ann Arbor, MI 48104",2,1,House,"$1,850 ",Move-In: Available Now                Subletting allowed,Pets Not Allowed,"Garage Parking, On-Street Parking",http://offcmp.us/hw1xvk,42.2644867,-83.7361626
3 BEDRoom APT RIGHT ON MAIN ST - BETWEEN UofM STADIUM AND DOWNTOWN. NEAR CENTRAL CAMPUS,"701 S. MAIN ST, #2 ANN ARBOR, MI 48104",3,1,House,"$1,875 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/twknmj,42.272615,-83.749154
Newly renovated International ZenHouse I. Under $600 per student - furnished!,"3125 Wood Manor Court Ann Arbor, MI 48108",3,1,House,"$1,890 ","Move-In: Nov 15, 2018",Pets Not Allowed,Off-Street Parking,http://offcmp.us/cc2vc1,42.2431657,-83.7083935
Fritz Lofts - 1014 Church St.,"1014 Church St Ann Arbor, MI 48104",Studio,2,Apartment,"$1,049 to $1,995",Move-In: See Floorplans,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/h2bx8n,42.2695707,-83.7347724
Kerrytown One BedRoom House - 213 E. Kingsley,"213 E Kingsley St Ann Arbor, MI 48104",1,1,House,"$1,895 ",Move-In: Available Now,"Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/lklh87,42.2849928,-83.7464121
442 3rd St,"442 3rd St Ann Arbor, MI 48103",2,1,Apartment,"$1,649 to $1,895",Move-In: See Floorplans,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/2sbwcp,42.2765557,-83.753818
Two BedRoom House,"547 S 4th Ave Ann Arbor, MI 48104",2,1,Apartment,"$1,895 ",Move-In: Available Now,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/l38pbh,42.2745738,-83.7473664
400 Maynard 1 BedRoom Apartments,"400 Maynard Street Ann Arbor, MI 48103",1,1,Apartment,"$1,945 ","Move-In: Aug 26, 2019",Pets Not Allowed,Garage Parking,http://offcmp.us/95g3ck,42.2776144,-83.7422835
503 Hill St.,"Hill Street Ann Arbor, MI 48104",2,1,Apartment,"$1,950 ","Move-In: Aug 28, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/rnsyzk,42.2721548,-83.7332523
530 north 5th Unit A,"530 North 5th Avenue Ann Arbor, MI 48104",1,1,Apartment,"$1,950 ","Move-In: Aug 15, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ws4vkz,42.2858702,-83.7456237
400 Maynard 1 BedRoom Corner Apartments,"400 Maynard Street Ann Arbor, MI 48104",1,1,Apartment,"$1,965 ","Move-In: Aug 26-Sep 30,  2019",Pets Not Allowed,Garage Parking,http://offcmp.us/q8gqnj,42.2776144,-83.7422835
"Woodbury Gardens 3 BedRoom Townhome, take our SHUTTLE to Central Campus","1245 Aster Avenue Ann Arbor, MI 48104",3,2.5,Townhouse,"$2,000 to $2,300",Move-In: Available Now,"Pets Allowed (Cats, Dogs)","Off-Street Parking, On-Street Parking",http://offcmp.us/nwqz5f,42.2572988,-83.733162
"Woodbury Gardens, 2 BedRoom Townhome","1245 Aster Avenue Ann Arbor, MI 48104",2,1.5,Townhouse,"$2,000 to $2,300",Move-In: Available Now,"Pets Allowed (Cats, Dogs)","Off-Street Parking, On-Street Parking",http://offcmp.us/sxtd81,42.2572988,-83.733162
"Main floor of large House in quiet neighborhood, 10 Minutes from UMICH","2711 North Maple Road Ann Arbor, MI 48103",2,2,House,"$2,000 ","Move-In: Jan 6, 2019","Pets Considered (Cats, Dogs)",Garage Parking,http://offcmp.us/prrn3l,42.3106855,-83.782417
1342 Rosewood,"1342 Rosewood Street Ann Arbor, MI 48104",3,1,House,"$2,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/m7kyzt,42.255071,-83.7302695
"Cute, 3 bedRoom off E. Davis","117 East Davis Avenue Ann Arbor, MI 48104",3,1,House,"$2,095 ","Move-In: Aug 30, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ffcp0k,42.2704627,-83.749358
$2100 - 3 bed/2 full bath Condo w/ detached garage overlooking U of M driving range,"2247 South Main Street Ann Arbor, MI 48103",3,2,Condo,"$2,100 ",Move-In: Available Now                Subletting allowed,Pets Allowed (Cats),"Garage Parking, Off-Street Parking, On-Street Parking",http://offcmp.us/r1px94,42.2537026,-83.7497773
3 BedRoom House on Sylvan,"918 Sylvan Avenue Ann Arbor, MI 48104",3,1,House,"$2,130 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/scrjw2,42.2663849,-83.7372001
Freshly Renovated Apartment Building with Incredible Style and Flair,"1424 Golden Avenue Ann Arbor, MI 48104",2,1,Apartment,"$2,250 ","Move-In: Aug 30, 2019                Subletting allowed",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/k8s15l,42.2634102,-83.7364739
506 West Washington Street,"506 West Washington Street Ann Arbor, MI 48103",5,2,House,$450 to $750,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/408jn0,42.2808471,-83.7540877
404 N Thayer,"404 North Thayer Street Ann Arbor, MI 48104",3,1,Apartment,"$2,275 to $2,500","Move-In: Aug 28, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/lkps7l,42.2841386,-83.7395447
Corner House Apartments,"205 S State St Ann Arbor, MI 48104",2,3,Apartment,"$695 to $3,147",Move-In: See Floorplans,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/1wnsjd,42.2800508,-83.7405406
1031 South Forest Ave. # 1,"1031 S Forest Ave Ann Arbor, MI 48104",3,2,Duplex,"$2,300 to $2,400",Move-In: Available Now,Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/kc5xsr,42.2687939,-83.7328426
Fall 2019 - 3 bed/1 bath,"1236 White Street Ann Arbor, MI 48103",3,1,House,"$2,310 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/1k9y4a,42.2662861,-83.739607
1236 White St,"1236 White St Ann Arbor, MI 48104",3,6,Apartment,"$2,310 to $4,400",Move-In: See Floorplans,Pets Not Allowed,Off-Street Parking,http://offcmp.us/ndbg13,42.2662861,-83.739607
Private Rooms available in a luxury 3 Room 2.5 bath Condo,"Ann Arbor, MI 48108",3,2.5,Condo,"$775 to $1,100",Move-In: Available Now,Pets Considered (Dogs),"Garage Parking, Off-Street Parking, On-Street Parking",http://offcmp.us/7bnt9y,42.2129167,-83.7305392
Fall 2019 - 3 bedRoom / 2 bathRoom,"924 Sylvan Avenue Ann Arbor, MI 48104",3,2,House,"$2,400 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/2j666y,42.2663758,-83.7370341
"Ideal Location : Beautiful Townhouse, 4BR, 2Baths, one block from University Hospital & Campus.","820 Catherine Street Ann Arbor, MI 48104",4,2,Townhouse,"$2,400 ",Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/fm76kd,42.2828908,-83.7388185
4 BedRoom Near Packard,"942 Woodlawn Ave Ann Arbor, MI 48104",4,2,House,"$2,450 ","Move-In: Aug 30, 2019","Pets Allowed (Cats, Dogs)",On-Street Parking,http://offcmp.us/d5v200,42.2649064,-83.7361211
4 BedRoom Near Yost,"1427 South State Street Ann Arbor, MI 48104",4,2.5,Apartment,"$2,460 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/vvkf6y,42.2632244,-83.7401411
727 Packard,"727 Packard Street Ann Arbor, MI 48104",3,1,Apartment,"$2,570 ","Move-In: Aug 28, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/f3n7mg,42.2704068,-83.7395447
Renovated Four BedRoom House,"2869 E Eisenhower Pkwy Ann Arbor, MI 48108",4,2.5,House,"$2,575 ",Move-In: Available Now,"Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/s68gth,42.245524,-83.7254729
220 Brookridge Court,"220 Brookridge Court Ann Arbor, MI 48103",4,2,Townhouse,"$2,595 ","Move-In: Aug 30, 2019",Pets Allowed,Off-Street Parking,http://offcmp.us/mtkv38,42.2903802,-83.7488601
4 BedRoom House Available! 1116 Packard St,"1116 Packard Ann Arbor, MI 48104",4,1,House,"$2,600 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/y51e6m,42.2661137,-83.7357476
3-BEDRoom Apartment.  VERY CLOSE TO CENTRAL CAMPUS AND U OF M HOSPITAL!,"114 N INGALLS, #2 ANN ARBOR, MI 48104",3,1.5,House,"$2,600 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/uf8bqd,42.281819,-83.7381546
1825 Hill,"1825 Hill St Ann Arbor, MI 48104",4,2,House,"$2,600 ","Move-In: May 10, 2019",Pets Not Allowed,On-Street Parking,http://offcmp.us/m5r5hj,42.273705,-83.724881
4 BedRoom House-near Big House,"1011 South Main Street Ann Arbor, MI 48104",4,1,House,"$2,650 ","Move-In: Aug 23, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ryy9vl,42.2687816,-83.7500115
903 Mary,"903 Mary Street #1 Ann Arbor, MI 48104",3,1,House,"$2,700 ","Move-In: Aug 28, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/f6m81t,42.2708811,-83.7415573
Blue Front Apartments,"700 Arbor Ann Arbor, MI 48104",3,1.5,Apartment,"$2,750 ","Move-In: Aug 28, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/8uglw5,42.2709035,-83.7402628
Kerrytown Three BedRoom House - 211 E. Kingsley St - Three BedRoom House,"211 E Kingsley St Ann Arbor, MI 48104",3,1,House,"$2,775 ",Move-In: Available Now,"Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/nayqlk,42.2849793,-83.7465158
617 E Liberty St,"617 E Liberty St Ann Arbor, MI 48104",1,1,Apartment,"$1,449 to $2,775",Move-In: See Floorplans,Pets Allowed (Cats),No Parking,http://offcmp.us/w2ht3s,42.2794656,-83.7412883
400 Maynard 1 BedRoom Town House,"400 Maynard Street Ann Arbor, MI 48104",1,1,Apartment,"$2,800 ","Move-In: Aug 26-Sep 30,  2019",Pets Not Allowed,Garage Parking,http://offcmp.us/9svp7z,42.2776144,-83.7422835
"Three-bedRoom apt, 3 minutes from medical campus & diag, across street from CCRB and Dental School","1311 Wilmot St. Apt 1 Ann Arbor, MI 48104",3,2,Apartment,"$2,900 to $3,700","Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/m5wp75,42.2767772,-83.7325729
1031 South Forest Ave. # 2,"1031 S Forest Ave Ann Arbor, MI 48104",4,1,Duplex,"$3,000 to $3,100",Move-In: Available Now,Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/jnm0ym,42.2687939,-83.7328426
1001 E University,"1001 East University Avenue Ann Arbor, MI 48104",3,1,Apartment,"$3,000 ","Move-In: Aug 28, 2019                Subletting allowed",Pets Allowed (Cats),"Garage Parking, Off-Street Parking",http://offcmp.us/qbjnst,42.2695979,-83.7352704
140 Hill Street,"140 Hill Street Ann Arbor, MI 48104",4,2,Duplex,"$3,040 ","Move-In: Aug 31, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ys8ah6,42.2714644,-83.7480303
Wonderful 4 BedRoom at the Corner of S. University and Walnut,"1423 S UNIVERSITY AVE Ann Arbor, MI 48104",4,1.5,House,"$3,100 ","Move-In: Aug 30, 2019",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/tpxnr3,42.2752024,-83.7301166
1003 Packard Unit B,"1003 Packard Street Ann Arbor, MI 48104",4,2,House,"$3,150 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/dljvvc,42.2677795,-83.7367437
1317 Sheehan,"1317 Sheehan Avenue Ann Arbor, MI 48104",4,2,House,"$3,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/sf17x8,42.2653063,-83.7378226
1315 Sheehan,"1315 Sheehan Avenue Ann Arbor, MI 48104",4,2,House,"$3,200 ","Move-In: Sep 1, 2019","Pets Considered (Cats, Dogs)",Off-Street Parking,http://offcmp.us/ptrbq5,42.2654214,-83.7378226
4-BEDRoom Apartment - CORNER OF PACKARD AND HILL STREET!  CLOSE TO CENTRAL CAMPUS.,"555 PACKARD, #1 ANN ARBOR, MI 48104",4,2,House,"$3,250 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/k4nfe2,42.2720681,-83.7415158
1123 Michigan,"1123 Michigan Avenue Ann Arbor, MI 48104",4,1.5,Room,"$3,375 ","Move-In: Aug 28, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/kajtnk,42.2671978,-83.7346998
201 E Madison St,"201 E Madison St Ann Arbor, MI 48104",1,4,House,"$650 to $3,395",Move-In: See Floorplans,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/6pdj9a,42.2742692,-83.7474079
319 E. Jefferson #1,"319 East Jefferson Street Ann Arbor, MI 48104",3,1,Apartment,"$3,400 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ava0fq,42.2764214,-83.7453748
Four BedRoom Home,"215 E Madison St Ann Arbor, MI 48104",4,2,House,"$3,495 ",Move-In: Available Now,Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/n7qr80,42.2742623,-83.7469307
315 East Liberty Street,"315 East Liberty Street Ann Arbor, MI 48104",5,2,Duplex,$720 ,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/hfbap5,42.2796457,-83.7454163
1224 White Street,"1224 White Street Ann Arbor, MI 48104",4,2,House,"$3,700 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/9k0233,42.266821,-83.7395655
Shah Properties,"1114 Prospect Street Apt. #1 Ann Arbor, MI 48104",5,2,House,"$3,750 to $3,950","Move-In: Aug 31, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/fbtgqn,42.2681378,-83.7348761
816 South State Street Unit 2,"816 South State Street Ann Arbor, MI 48104",3,1,Apartment,"$3,900 ","Move-In: Sep 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/p9wykj,42.2713837,-83.7408354
1015 Michigan,"1015 Michigan Avenue Ann Arbor, MI 48104",4,2,House,"$3,950 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/055l5g,42.2679416,-83.7354986
5-BEDRoom Apartment - CORNER OF PACKARD AND HILL STREET!  CLOSE TO CENTRAL CAMPUS.,"555 PACKARD, #2 ANN ARBOR, MI 48104",5,3,House,"$4,000 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/rw59nb,42.2720681,-83.7415158
Fall 2019 - 6 BedRoom/2Bath - Close to State and Packard,"1236 White Street Ann Arbor, MI 48104",6,2,House,"$4,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/tkvcfw,42.2662861,-83.739607
509 Linden - New renovations throughout the House,"509 Linden Street Ann Arbor, MI 48104",4,2.5,House,"$4,200 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/dhq2wl,42.2759936,-83.7277508
319 E. Jefferson #2,"319 East Jefferson Street Ann Arbor, MI 48104",4,2,Apartment,"$4,200 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/1mgcwv,42.2764214,-83.7453748
1030 Church,"1030 Church Street Ann Arbor, MI 48104",6,2,House,"$4,300 ","Move-In: May 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/w3xyba,42.2687301,-83.7346583
400 Maynard PentHouse Apartment,"400 Maynard Street Ann Arbor, MI 48104",2,1.5,Apartment,"$4,300 ","Move-In: Aug 26-Sep 30,  2019",Pets Not Allowed,Garage Parking,http://offcmp.us/xcdp7y,42.2776144,-83.7422835
Renovated Five BedRoom House,"541 S 4th Ave Ann Arbor, MI 48104",5,3,House,"$4,425 ",Move-In: Available Now,"Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/48pwg5,42.2748062,-83.7474079
"Cute, 6 bedRoom off Dewey","903 Dewey Avenue Ann Arbor, MI 48104",6,2,House,"$4,500 ","Move-In: Aug 30, 2019                Subletting allowed","Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/jrmj3g,42.2660759,-83.7378641
300 East Jefferson Street,"300 East Jefferson Street Ann Arbor, MI 48104",10,2.5,House,$450 to $710,Move-In: Available Now,Pets Not Allowed,No Parking,http://offcmp.us/88rb5t,42.2760583,-83.7461009
5-BEDRoom House - AMAZING LOCATION - RIGHT ON CAMPUS!,"631 EAST UNIVERSITY ANN ARBOR, MI 48104",5,2,House,"$4,635 ","Move-In: Sep 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/evbvjb,42.2739638,-83.735458
709 Lawrence St,"709 Lawrence St Ann Arbor, MI 48104",6,2,House,"$4,650 to $4,700",Move-In: Available Now,Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/vkrpx6,42.2840937,-83.7404784
818 Hill Street,"818 Hill Street Ann Arbor, MI 48104",4,2,House,"$4,700 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/qd7v2f,42.2716901,-83.7383115
Newly Remodeled 5 bedRoom/3 bathRoom Modern Apartment,"1700 Packard Street Ann Arbor, MI 48104",5,3,House,"$4,750 ","Move-In: Aug 30, 2019                Subletting allowed",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/skjf85,42.2616371,-83.731058
5 BedRoom- Tons of Parking!,"810 Dewey Avenue Ann Arbor, MI 48104",5,3,House,"$4,770 ","Move-In: May 10, 2019","Pets Allowed (Cats, Dogs)",Garage Parking,http://offcmp.us/a37azv,42.2656224,-83.738694
"Modern,  5 bedRoom off Dewey","810 Dewey Avenue Ann Arbor, MI 48104",5,3,House,"$4,770 ","Move-In: Aug 30, 2019                Subletting allowed",Pets Not Allowed,"Garage Parking, Off-Street Parking",http://offcmp.us/mtcnqh,42.2656224,-83.738694
4500 Lohr Road,"4500 Lohr Road Ann Arbor, MI 48108",4,6,House,"$4,900 ",Move-In: Available Now,Pets Not Allowed,"Garage Parking, On-Street Parking",http://offcmp.us/ns71g5,42.2218152,-83.7592112
1020 S. Forest,"1020 South Forest Avenue Ann Arbor, MI 48104",6,2,House,"$4,950 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/h2flj6,42.2694011,-83.7334236
"7 BedRoom 2 Bath! Huge House, Close to Campus! Parking Included!","1220 Prospect St. Ann Arbor, MI 48104",7,2,House,"$4,970 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/se04gt,42.2674019,-83.7340461
737 Packard,"737 Packard Street Ann Arbor, MI 48104",6,2,House,"$4,970 ","Move-In: Aug 28, 2019",Pets Allowed,Off-Street Parking,http://offcmp.us/lksyqv,42.2700705,-83.739358
418 E Kingsley St. Unit B,"418 East Kingsley Street Unit B Ann Arbor, MI 48104",6,2,Apartment,"$5,000 ","Move-In: Aug 31, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/5h2s31,42.2845228,-83.7427192
323 John Street,"323 John Street Ann Arbor, MI 48104",5,2,House,"$5,000 ",Move-In: Available Now,Pets Not Allowed,On-Street Parking,http://offcmp.us/3y875m,42.2732376,-83.7453748
808 E. Kingsley Unit B,"808 East Kingsley Street Ann Arbor, MI 48104",6,2,Apartment,"$5,040 ","Move-In: Aug 31, 2019",Pets Allowed (Cats),"Off-Street Parking, On-Street Parking",http://offcmp.us/ypdmqh,42.2847208,-83.7393157
1315 South State Street,"1315 South State Street Ann Arbor, MI 48104",6,2,House,"$5,100 ","Move-In: May 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/p874ys,42.26486,-83.7401879
1601 S University Ave,"1601 South University Avenue Ann Arbor, MI 48104",6,2,House,"$5,100 ","Move-In: Aug 31, 2019",Pets Allowed (Cats),"Off-Street Parking, On-Street Parking",http://offcmp.us/61cclv,42.2752898,-83.7282074
1109 White Street,"1109 White Street Ann Arbor, MI 48104",6,2,House,"$5,200 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/xlznb2,42.2686736,-83.7390673
"Remodelled, Furnished 6 Br/3 Bath - Best House, perfect location","828 Brookwood Pl Ann Arbor, MI 48104",6,3,House,"$5,300 ","Move-In: Aug 1, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/7kgm4n,42.2668184,-83.7381131
1121 Packard,"1121 Packard Street Ann Arbor, MI 48104",7,3,House,"$5,425 ","Move-In: Aug 30, 2019                Subletting allowed","Pets Considered (Cats, Dogs)",Off-Street Parking,http://offcmp.us/ahb906,42.2659916,-83.7349176
1117 White,"1117 White Street Ann Arbor, MI 48104",4,2,House,"$5,500 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/5c1t7y,42.2683307,-83.7391093
Newly Renovated/Spacious House 1 Block From Downtown Ann Arbor,"436 South 4th Avenue Ann Arbor, MI 48104",6,4,House,"$5,500 ","Move-In: Aug 30, 2019                Subletting allowed",Pets Considered,"Off-Street Parking, On-Street Parking",http://offcmp.us/p09tsg,42.2765911,-83.7477813
505 E Hoover,"505 East Hoover Avenue Ann Arbor, MI 48104",6,3,House,$950 ,Move-In: Available Now,Pets Not Allowed,Off-Street Parking,http://offcmp.us/cga6n6,42.2698411,-83.7428851
5 BedRoom Fully Renovated Home,"800 S Main St Ann Arbor, MI 48104",5,2,House,"$5,995 ",Move-In: Available Now,"Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/dsdb0a,42.2715775,-83.7501048
909 Sylvan,"909 Sylvan Avenue Ann Arbor, MI 48104",6,3,House,"$6,100 ","Move-In: Aug 31, 2019",Pets Allowed (Cats),"Off-Street Parking, On-Street Parking",http://offcmp.us/jzpjfx,42.2666377,-83.7376151
916 Mary St.,"916 Mary Street Ann Arbor, MI 48104",6,3,House,"$6,300 ","Move-In: May 1, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/hjvyhm,42.2704525,-83.7421382
Amazing 8 BedRoom House-410 E William!,"410 E William St Ann Arbor, MI 48104",8,3,House,"$6,600 ","Move-In: Aug 30, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/zzkgb8,42.277635,-83.743715
"849 East University Ave Ann Arbor, MI 48104","849 E University Ave Ann Arbor, MI 48104",6,2.5,House,"$6,695 ","Move-In: May 10, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/fjbr7q,42.2704329,-83.7354571
319 E. Jefferson,"319 East Jefferson Street Ann Arbor, MI 48104",7,3,House,"$7,600 ","Move-In: May 10, 2019",Pets Not Allowed,Garage Parking,http://offcmp.us/1nsj6t,42.2764214,-83.7453748
547 Elm Street,"547 Elm Street Ann Arbor, MI 48104",8,2,House,"$7,600 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/c53jcl,42.2754543,-83.730477
"Incredible location, Great for a group! A/C!","1207 Willard Street Ann Arbor, MI 48104",7,3,House,"$7,600 ","Move-In: May 10, 2019","Pets Allowed (Cats, Dogs)",Off-Street Parking,http://offcmp.us/jtymz5,42.2739278,-83.7341291
541 Elm Street,"541 Elm Street Ann Arbor, MI 48104",9,3,House,"$7,800 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/gatxb7,42.2756078,-83.730477
So close to campus you can roll out of bed and right to class!,"820 East University Avenue Ann Arbor, MI 48104",10,2.5,Duplex,"$9,000 to $10,500","Move-In: May 15, 2019                Subletting allowed",Pets Not Allowed,"Off-Street Parking, On-Street Parking",http://offcmp.us/hvscbb,42.2713084,-83.7360383
809 Hill Street,"809 Hill Street Ann Arbor, MI 48104",9,4,House,"$10,400 ","Move-In: Sep 1, 2019",Pets Not Allowed,Off-Street Parking,http://offcmp.us/0wt0rl,42.2721352,-83.7388808
1027 S. Forest,"1027 S Forest Ave Ann Arbor, MI 48104",10,6,House,"$10,500 ","Move-In: May 3, 2019",Pets Allowed (Cats),Off-Street Parking,http://offcmp.us/xshdwt,42.26897,-83.73269
723 Oakland Avenue,"723 Oakland Avenue Ann Arbor, MI 48104",9,4,House,"$10,900 ","Move-In: May 10, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/xgxlwt,42.2724369,-83.73906
1208 Willard,"1208 Willard Street Ann Arbor, MI 48104",10,5,House,"$12,400 ","Move-In: May 10, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/ll2fra,42.2736164,-83.7340461
909 Woodlawn,"909 Woodlawn Avenue Ann Arbor, MI 48104",4,2,House,"$3,200 ","Move-In: Sep 1, 2019",Pets Considered,Off-Street Parking,http://offcmp.us/f28n44,42.2652182,-83.7376151
814 Hill Street,"814 Hill Street Ann Arbor, MI 48104",10,3,House,"$14,000 ","Move-In: Sep 1, 2019                Subletting allowed",Pets Not Allowed,Off-Street Parking,http://offcmp.us/04rc7h,42.2717154,-83.7385695
The Vic Village - North Apartments,"1112 South University Avenue Ann Arbor, MI 48104",2,2,Apartment,Call for Pricing,"Move-In: Aug 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/g79l36,42.2747901,-83.7351666
The Vic Village - North Apartments,"1112 South University Avenue Ann Arbor, MI 48104",5,5,Apartment,Call for Pricing,"Move-In: Aug 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/1mpt7d,42.2747901,-83.7351666
The Vic Village - North Apartments,"1112 South University Avenue Ann Arbor, MI 48104",3,3,Apartment,Call for Pricing,"Move-In: Aug 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/9jalvq,42.2747901,-83.7351666
The Vic Village - North Apartments,"1112 South University Avenue Ann Arbor, MI 48104",4,4,Apartment,Call for Pricing,"Move-In: Aug 1, 2019",Pets Not Allowed,No Parking,http://offcmp.us/lga63d,42.2747901,-83.7351666
